Format,1.0B,
Memory Length,10000,Memory Length,10000,
IntpDistance,205,IntpDistance,205,
Trigger Address,4991,Trigger Address,4991,
Trigger Level,-4.400E-01,Trigger Level,-4.400E-01,
Source,CH1,Source,CH2,
Vertical Units,V,Vertical Units,V,
Vertical Units Div,0,Vertical Units Div,0,
Vertical Units Extend Div,16,Vertical Units Extend Div,16,
Label, ,Label, ,
Probe Type,0,Probe Type,0,
Probe Ratio,1.000E+00,Probe Ratio,1.000E+00,
Vertical Scale,1.000E+00,Vertical Scale,1.000E+00,
Vertical Position,1.640E+00,Vertical Position,-2.280E+00,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,1.000E-08,Horizontal Scale,1.000E-08,
Horizontal Position,1.630E-08,Horizontal Position,1.630E-08,
Horizontal Mode,Main,Horizontal Mode,Main,
SincET Mode,Sinc20,SincET Mode,Sinc20,
Sampling Period,2.000E-09,Sampling Period,2.000E-09,
Horizontal Old Scale,1.000E-08,Horizontal Old Scale,1.000E-08,
Horizontal Old Position,1.630E-08,Horizontal Old Position,1.630E-08,
Firmware,V1.29,Firmware,V1.29,
Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,
-6.761700e-06,-9.60e-01,-6.761700e-06,-2.40e-01,
-6.759700e-06,-1.20e+00,-6.759700e-06,1.60e-01,
-6.757700e-06,2.00e-01,-6.757700e-06,1.16e+00,
-6.755700e-06,1.32e+00,-6.755700e-06,1.36e+00,
-6.753700e-06,6.00e-01,-6.753700e-06,4.40e-01,
-6.751700e-06,-9.60e-01,-6.751700e-06,-2.40e-01,
-6.749700e-06,-1.20e+00,-6.749700e-06,1.60e-01,
-6.747700e-06,2.00e-01,-6.747700e-06,1.16e+00,
-6.745700e-06,1.28e+00,-6.745700e-06,1.36e+00,
-6.743700e-06,6.00e-01,-6.743700e-06,4.40e-01,
-6.741700e-06,-9.60e-01,-6.741700e-06,-2.40e-01,
-6.739700e-06,-1.20e+00,-6.739700e-06,1.60e-01,
-6.737700e-06,2.00e-01,-6.737700e-06,1.16e+00,
-6.735700e-06,1.32e+00,-6.735700e-06,1.36e+00,
-6.733700e-06,6.00e-01,-6.733700e-06,4.40e-01,
-6.731700e-06,-9.60e-01,-6.731700e-06,-2.40e-01,
-6.729700e-06,-1.20e+00,-6.729700e-06,1.60e-01,
-6.727700e-06,2.00e-01,-6.727700e-06,1.16e+00,
-6.725700e-06,1.28e+00,-6.725700e-06,1.36e+00,
-6.723700e-06,6.00e-01,-6.723700e-06,4.40e-01,
-6.721700e-06,-9.60e-01,-6.721700e-06,-2.40e-01,
-6.719700e-06,-1.20e+00,-6.719700e-06,1.60e-01,
-6.717700e-06,2.00e-01,-6.717700e-06,1.16e+00,
-6.715700e-06,1.32e+00,-6.715700e-06,1.36e+00,
-6.713700e-06,6.00e-01,-6.713700e-06,4.40e-01,
-6.711700e-06,-9.60e-01,-6.711700e-06,-2.40e-01,
-6.709700e-06,-1.20e+00,-6.709700e-06,1.60e-01,
-6.707700e-06,2.00e-01,-6.707700e-06,1.16e+00,
-6.705700e-06,1.32e+00,-6.705700e-06,1.36e+00,
-6.703700e-06,6.00e-01,-6.703700e-06,4.40e-01,
-6.701700e-06,-9.60e-01,-6.701700e-06,-2.40e-01,
-6.699700e-06,-1.20e+00,-6.699700e-06,1.60e-01,
-6.697700e-06,2.00e-01,-6.697700e-06,1.16e+00,
-6.695700e-06,1.32e+00,-6.695700e-06,1.36e+00,
-6.693700e-06,5.60e-01,-6.693700e-06,4.40e-01,
-6.691700e-06,-9.60e-01,-6.691700e-06,-2.80e-01,
-6.689700e-06,-1.20e+00,-6.689700e-06,1.60e-01,
-6.687700e-06,2.00e-01,-6.687700e-06,1.16e+00,
-6.685700e-06,1.28e+00,-6.685700e-06,1.36e+00,
-6.683700e-06,6.00e-01,-6.683700e-06,4.00e-01,
-6.681700e-06,-9.60e-01,-6.681700e-06,-2.40e-01,
-6.679700e-06,-1.16e+00,-6.679700e-06,1.60e-01,
-6.677700e-06,2.00e-01,-6.677700e-06,1.16e+00,
-6.675700e-06,1.32e+00,-6.675700e-06,1.36e+00,
-6.673700e-06,5.60e-01,-6.673700e-06,4.00e-01,
-6.671700e-06,-9.60e-01,-6.671700e-06,-2.40e-01,
-6.669700e-06,-1.16e+00,-6.669700e-06,1.60e-01,
-6.667700e-06,2.40e-01,-6.667700e-06,1.16e+00,
-6.665700e-06,1.28e+00,-6.665700e-06,1.36e+00,
-6.663700e-06,5.60e-01,-6.663700e-06,4.00e-01,
-6.661700e-06,-9.60e-01,-6.661700e-06,-2.40e-01,
-6.659700e-06,-1.16e+00,-6.659700e-06,1.60e-01,
-6.657700e-06,2.40e-01,-6.657700e-06,1.16e+00,
-6.655700e-06,1.32e+00,-6.655700e-06,1.36e+00,
-6.653700e-06,5.60e-01,-6.653700e-06,4.00e-01,
-6.651700e-06,-9.60e-01,-6.651700e-06,-2.40e-01,
-6.649700e-06,-1.16e+00,-6.649700e-06,1.60e-01,
-6.647700e-06,2.40e-01,-6.647700e-06,1.16e+00,
-6.645700e-06,1.32e+00,-6.645700e-06,1.36e+00,
-6.643700e-06,5.60e-01,-6.643700e-06,4.00e-01,
-6.641700e-06,-9.60e-01,-6.641700e-06,-2.40e-01,
-6.639700e-06,-1.16e+00,-6.639700e-06,1.60e-01,
-6.637700e-06,2.40e-01,-6.637700e-06,1.16e+00,
-6.635700e-06,1.32e+00,-6.635700e-06,1.36e+00,
-6.633700e-06,5.60e-01,-6.633700e-06,4.00e-01,
-6.631700e-06,-9.60e-01,-6.631700e-06,-2.40e-01,
-6.629700e-06,-1.16e+00,-6.629700e-06,1.60e-01,
-6.627700e-06,2.40e-01,-6.627700e-06,1.16e+00,
-6.625700e-06,1.32e+00,-6.625700e-06,1.36e+00,
-6.623700e-06,6.00e-01,-6.623700e-06,4.00e-01,
-6.621700e-06,-9.60e-01,-6.621700e-06,-2.40e-01,
-6.619700e-06,-1.16e+00,-6.619700e-06,1.60e-01,
-6.617700e-06,2.40e-01,-6.617700e-06,1.16e+00,
-6.615700e-06,1.32e+00,-6.615700e-06,1.36e+00,
-6.613700e-06,5.60e-01,-6.613700e-06,4.00e-01,
-6.611700e-06,-9.60e-01,-6.611700e-06,-2.80e-01,
-6.609700e-06,-1.16e+00,-6.609700e-06,1.60e-01,
-6.607700e-06,2.40e-01,-6.607700e-06,1.16e+00,
-6.605700e-06,1.28e+00,-6.605700e-06,1.36e+00,
-6.603700e-06,5.60e-01,-6.603700e-06,4.40e-01,
-6.601700e-06,-9.60e-01,-6.601700e-06,-2.40e-01,
-6.599700e-06,-1.16e+00,-6.599700e-06,1.60e-01,
-6.597700e-06,2.40e-01,-6.597700e-06,1.16e+00,
-6.595700e-06,1.32e+00,-6.595700e-06,1.36e+00,
-6.593700e-06,5.60e-01,-6.593700e-06,4.00e-01,
-6.591700e-06,-9.60e-01,-6.591700e-06,-2.80e-01,
-6.589700e-06,-1.16e+00,-6.589700e-06,1.60e-01,
-6.587700e-06,2.40e-01,-6.587700e-06,1.16e+00,
-6.585700e-06,1.28e+00,-6.585700e-06,1.36e+00,
-6.583700e-06,5.60e-01,-6.583700e-06,4.00e-01,
-6.581700e-06,-9.60e-01,-6.581700e-06,-2.40e-01,
-6.579700e-06,-1.16e+00,-6.579700e-06,1.60e-01,
-6.577700e-06,2.40e-01,-6.577700e-06,1.16e+00,
-6.575700e-06,1.32e+00,-6.575700e-06,1.36e+00,
-6.573700e-06,5.60e-01,-6.573700e-06,4.00e-01,
-6.571700e-06,-9.60e-01,-6.571700e-06,-2.40e-01,
-6.569700e-06,-1.16e+00,-6.569700e-06,1.60e-01,
-6.567700e-06,2.40e-01,-6.567700e-06,1.16e+00,
-6.565700e-06,1.32e+00,-6.565700e-06,1.36e+00,
-6.563700e-06,6.00e-01,-6.563700e-06,4.00e-01,
-6.561700e-06,-9.60e-01,-6.561700e-06,-2.40e-01,
-6.559700e-06,-1.20e+00,-6.559700e-06,1.60e-01,
-6.557700e-06,2.00e-01,-6.557700e-06,1.16e+00,
-6.555700e-06,1.32e+00,-6.555700e-06,1.36e+00,
-6.553700e-06,5.60e-01,-6.553700e-06,4.00e-01,
-6.551700e-06,-9.60e-01,-6.551700e-06,-2.40e-01,
-6.549700e-06,-1.16e+00,-6.549700e-06,1.60e-01,
-6.547700e-06,2.40e-01,-6.547700e-06,1.16e+00,
-6.545700e-06,1.32e+00,-6.545700e-06,1.36e+00,
-6.543700e-06,6.00e-01,-6.543700e-06,4.00e-01,
-6.541700e-06,-9.60e-01,-6.541700e-06,-2.40e-01,
-6.539700e-06,-1.20e+00,-6.539700e-06,1.60e-01,
-6.537700e-06,2.00e-01,-6.537700e-06,1.16e+00,
-6.535700e-06,1.32e+00,-6.535700e-06,1.36e+00,
-6.533700e-06,6.00e-01,-6.533700e-06,4.00e-01,
-6.531700e-06,-9.60e-01,-6.531700e-06,-2.40e-01,
-6.529700e-06,-1.20e+00,-6.529700e-06,1.60e-01,
-6.527700e-06,2.00e-01,-6.527700e-06,1.16e+00,
-6.525700e-06,1.32e+00,-6.525700e-06,1.36e+00,
-6.523700e-06,6.00e-01,-6.523700e-06,4.40e-01,
-6.521700e-06,-9.60e-01,-6.521700e-06,-2.40e-01,
-6.519700e-06,-1.20e+00,-6.519700e-06,1.60e-01,
-6.517700e-06,2.00e-01,-6.517700e-06,1.16e+00,
-6.515700e-06,1.32e+00,-6.515700e-06,1.36e+00,
-6.513700e-06,6.00e-01,-6.513700e-06,4.40e-01,
-6.511700e-06,-9.60e-01,-6.511700e-06,-2.40e-01,
-6.509700e-06,-1.20e+00,-6.509700e-06,1.60e-01,
-6.507700e-06,2.00e-01,-6.507700e-06,1.16e+00,
-6.505700e-06,1.28e+00,-6.505700e-06,1.36e+00,
-6.503700e-06,6.00e-01,-6.503700e-06,4.40e-01,
-6.501700e-06,-9.60e-01,-6.501700e-06,-2.40e-01,
-6.499700e-06,-1.20e+00,-6.499700e-06,1.60e-01,
-6.497700e-06,2.00e-01,-6.497700e-06,1.16e+00,
-6.495700e-06,1.32e+00,-6.495700e-06,1.36e+00,
-6.493700e-06,6.00e-01,-6.493700e-06,4.40e-01,
-6.491700e-06,-9.60e-01,-6.491700e-06,-2.40e-01,
-6.489700e-06,-1.20e+00,-6.489700e-06,1.60e-01,
-6.487700e-06,2.00e-01,-6.487700e-06,1.16e+00,
-6.485700e-06,1.32e+00,-6.485700e-06,1.36e+00,
-6.483700e-06,6.00e-01,-6.483700e-06,4.40e-01,
-6.481700e-06,-9.60e-01,-6.481700e-06,-2.40e-01,
-6.479700e-06,-1.20e+00,-6.479700e-06,1.60e-01,
-6.477700e-06,2.00e-01,-6.477700e-06,1.16e+00,
-6.475700e-06,1.32e+00,-6.475700e-06,1.36e+00,
-6.473700e-06,6.00e-01,-6.473700e-06,4.40e-01,
-6.471700e-06,-9.60e-01,-6.471700e-06,-2.40e-01,
-6.469700e-06,-1.20e+00,-6.469700e-06,1.60e-01,
-6.467700e-06,2.00e-01,-6.467700e-06,1.16e+00,
-6.465700e-06,1.32e+00,-6.465700e-06,1.36e+00,
-6.463700e-06,6.00e-01,-6.463700e-06,4.40e-01,
-6.461700e-06,-9.60e-01,-6.461700e-06,-2.40e-01,
-6.459700e-06,-1.20e+00,-6.459700e-06,1.60e-01,
-6.457700e-06,2.00e-01,-6.457700e-06,1.16e+00,
-6.455700e-06,1.32e+00,-6.455700e-06,1.36e+00,
-6.453700e-06,6.00e-01,-6.453700e-06,4.40e-01,
-6.451700e-06,-9.60e-01,-6.451700e-06,-2.40e-01,
-6.449700e-06,-1.20e+00,-6.449700e-06,1.60e-01,
-6.447700e-06,2.00e-01,-6.447700e-06,1.16e+00,
-6.445700e-06,1.28e+00,-6.445700e-06,1.36e+00,
-6.443700e-06,6.00e-01,-6.443700e-06,4.40e-01,
-6.441700e-06,-9.60e-01,-6.441700e-06,-2.40e-01,
-6.439700e-06,-1.20e+00,-6.439700e-06,1.60e-01,
-6.437700e-06,2.00e-01,-6.437700e-06,1.16e+00,
-6.435700e-06,1.32e+00,-6.435700e-06,1.36e+00,
-6.433700e-06,6.00e-01,-6.433700e-06,4.40e-01,
-6.431700e-06,-9.60e-01,-6.431700e-06,-2.40e-01,
-6.429700e-06,-1.20e+00,-6.429700e-06,1.60e-01,
-6.427700e-06,2.00e-01,-6.427700e-06,1.16e+00,
-6.425700e-06,1.28e+00,-6.425700e-06,1.36e+00,
-6.423700e-06,6.00e-01,-6.423700e-06,4.40e-01,
-6.421700e-06,-9.60e-01,-6.421700e-06,-2.40e-01,
-6.419700e-06,-1.20e+00,-6.419700e-06,1.60e-01,
-6.417700e-06,2.00e-01,-6.417700e-06,1.16e+00,
-6.415700e-06,1.32e+00,-6.415700e-06,1.36e+00,
-6.413700e-06,6.00e-01,-6.413700e-06,4.40e-01,
-6.411700e-06,-9.60e-01,-6.411700e-06,-2.40e-01,
-6.409700e-06,-1.20e+00,-6.409700e-06,1.60e-01,
-6.407700e-06,2.00e-01,-6.407700e-06,1.16e+00,
-6.405700e-06,1.32e+00,-6.405700e-06,1.36e+00,
-6.403700e-06,6.00e-01,-6.403700e-06,4.40e-01,
-6.401700e-06,-9.60e-01,-6.401700e-06,-2.40e-01,
-6.399700e-06,-1.20e+00,-6.399700e-06,1.60e-01,
-6.397700e-06,2.00e-01,-6.397700e-06,1.16e+00,
-6.395700e-06,1.32e+00,-6.395700e-06,1.36e+00,
-6.393700e-06,6.00e-01,-6.393700e-06,4.40e-01,
-6.391700e-06,-9.60e-01,-6.391700e-06,-2.40e-01,
-6.389700e-06,-1.20e+00,-6.389700e-06,1.60e-01,
-6.387700e-06,2.00e-01,-6.387700e-06,1.16e+00,
-6.385700e-06,1.32e+00,-6.385700e-06,1.36e+00,
-6.383700e-06,6.00e-01,-6.383700e-06,4.40e-01,
-6.381700e-06,-9.60e-01,-6.381700e-06,-2.40e-01,
-6.379700e-06,-1.20e+00,-6.379700e-06,1.60e-01,
-6.377700e-06,2.00e-01,-6.377700e-06,1.16e+00,
-6.375700e-06,1.32e+00,-6.375700e-06,1.36e+00,
-6.373700e-06,6.00e-01,-6.373700e-06,4.40e-01,
-6.371700e-06,-9.60e-01,-6.371700e-06,-2.40e-01,
-6.369700e-06,-1.20e+00,-6.369700e-06,1.60e-01,
-6.367700e-06,2.00e-01,-6.367700e-06,1.16e+00,
-6.365700e-06,1.28e+00,-6.365700e-06,1.36e+00,
-6.363700e-06,6.00e-01,-6.363700e-06,4.40e-01,
-6.361700e-06,-9.60e-01,-6.361700e-06,-2.40e-01,
-6.359700e-06,-1.20e+00,-6.359700e-06,1.60e-01,
-6.357700e-06,2.00e-01,-6.357700e-06,1.16e+00,
-6.355700e-06,1.32e+00,-6.355700e-06,1.36e+00,
-6.353700e-06,6.00e-01,-6.353700e-06,4.40e-01,
-6.351700e-06,-9.60e-01,-6.351700e-06,-2.40e-01,
-6.349700e-06,-1.20e+00,-6.349700e-06,1.60e-01,
-6.347700e-06,2.00e-01,-6.347700e-06,1.16e+00,
-6.345700e-06,1.28e+00,-6.345700e-06,1.36e+00,
-6.343700e-06,6.00e-01,-6.343700e-06,4.40e-01,
-6.341700e-06,-9.60e-01,-6.341700e-06,-2.40e-01,
-6.339700e-06,-1.20e+00,-6.339700e-06,1.60e-01,
-6.337700e-06,2.00e-01,-6.337700e-06,1.16e+00,
-6.335700e-06,1.32e+00,-6.335700e-06,1.36e+00,
-6.333700e-06,6.00e-01,-6.333700e-06,4.40e-01,
-6.331700e-06,-9.60e-01,-6.331700e-06,-2.40e-01,
-6.329700e-06,-1.20e+00,-6.329700e-06,1.60e-01,
-6.327700e-06,2.00e-01,-6.327700e-06,1.16e+00,
-6.325700e-06,1.32e+00,-6.325700e-06,1.36e+00,
-6.323700e-06,6.00e-01,-6.323700e-06,4.40e-01,
-6.321700e-06,-9.60e-01,-6.321700e-06,-2.40e-01,
-6.319700e-06,-1.20e+00,-6.319700e-06,1.60e-01,
-6.317700e-06,2.00e-01,-6.317700e-06,1.16e+00,
-6.315700e-06,1.32e+00,-6.315700e-06,1.36e+00,
-6.313700e-06,6.00e-01,-6.313700e-06,4.40e-01,
-6.311700e-06,-9.60e-01,-6.311700e-06,-2.40e-01,
-6.309700e-06,-1.20e+00,-6.309700e-06,1.60e-01,
-6.307700e-06,2.00e-01,-6.307700e-06,1.16e+00,
-6.305700e-06,1.32e+00,-6.305700e-06,1.36e+00,
-6.303700e-06,6.00e-01,-6.303700e-06,4.40e-01,
-6.301700e-06,-9.60e-01,-6.301700e-06,-2.40e-01,
-6.299700e-06,-1.20e+00,-6.299700e-06,1.60e-01,
-6.297700e-06,2.00e-01,-6.297700e-06,1.16e+00,
-6.295700e-06,1.32e+00,-6.295700e-06,1.36e+00,
-6.293700e-06,6.00e-01,-6.293700e-06,4.40e-01,
-6.291700e-06,-9.60e-01,-6.291700e-06,-2.40e-01,
-6.289700e-06,-1.20e+00,-6.289700e-06,1.60e-01,
-6.287700e-06,2.00e-01,-6.287700e-06,1.16e+00,
-6.285700e-06,1.28e+00,-6.285700e-06,1.36e+00,
-6.283700e-06,6.00e-01,-6.283700e-06,4.40e-01,
-6.281700e-06,-9.60e-01,-6.281700e-06,-2.40e-01,
-6.279700e-06,-1.20e+00,-6.279700e-06,1.60e-01,
-6.277700e-06,2.00e-01,-6.277700e-06,1.16e+00,
-6.275700e-06,1.32e+00,-6.275700e-06,1.36e+00,
-6.273700e-06,6.00e-01,-6.273700e-06,4.40e-01,
-6.271700e-06,-9.60e-01,-6.271700e-06,-2.40e-01,
-6.269700e-06,-1.20e+00,-6.269700e-06,1.60e-01,
-6.267700e-06,2.00e-01,-6.267700e-06,1.16e+00,
-6.265700e-06,1.28e+00,-6.265700e-06,1.36e+00,
-6.263700e-06,6.00e-01,-6.263700e-06,4.40e-01,
-6.261700e-06,-9.60e-01,-6.261700e-06,-2.40e-01,
-6.259700e-06,-1.20e+00,-6.259700e-06,1.60e-01,
-6.257700e-06,2.00e-01,-6.257700e-06,1.16e+00,
-6.255700e-06,1.32e+00,-6.255700e-06,1.36e+00,
-6.253700e-06,6.00e-01,-6.253700e-06,4.40e-01,
-6.251700e-06,-9.60e-01,-6.251700e-06,-2.40e-01,
-6.249700e-06,-1.16e+00,-6.249700e-06,1.60e-01,
-6.247700e-06,2.40e-01,-6.247700e-06,1.16e+00,
-6.245700e-06,1.32e+00,-6.245700e-06,1.36e+00,
-6.243700e-06,6.00e-01,-6.243700e-06,4.40e-01,
-6.241700e-06,-9.60e-01,-6.241700e-06,-2.40e-01,
-6.239700e-06,-1.20e+00,-6.239700e-06,1.60e-01,
-6.237700e-06,2.00e-01,-6.237700e-06,1.16e+00,
-6.235700e-06,1.32e+00,-6.235700e-06,1.36e+00,
-6.233700e-06,5.60e-01,-6.233700e-06,4.40e-01,
-6.231700e-06,-9.60e-01,-6.231700e-06,-2.40e-01,
-6.229700e-06,-1.16e+00,-6.229700e-06,1.60e-01,
-6.227700e-06,2.00e-01,-6.227700e-06,1.16e+00,
-6.225700e-06,1.32e+00,-6.225700e-06,1.36e+00,
-6.223700e-06,6.00e-01,-6.223700e-06,4.40e-01,
-6.221700e-06,-9.60e-01,-6.221700e-06,-2.40e-01,
-6.219700e-06,-1.16e+00,-6.219700e-06,1.60e-01,
-6.217700e-06,2.40e-01,-6.217700e-06,1.16e+00,
-6.215700e-06,1.32e+00,-6.215700e-06,1.36e+00,
-6.213700e-06,5.60e-01,-6.213700e-06,4.40e-01,
-6.211700e-06,-9.60e-01,-6.211700e-06,-2.80e-01,
-6.209700e-06,-1.20e+00,-6.209700e-06,1.60e-01,
-6.207700e-06,2.40e-01,-6.207700e-06,1.16e+00,
-6.205700e-06,1.28e+00,-6.205700e-06,1.36e+00,
-6.203700e-06,5.60e-01,-6.203700e-06,4.40e-01,
-6.201700e-06,-9.60e-01,-6.201700e-06,-2.40e-01,
-6.199700e-06,-1.16e+00,-6.199700e-06,1.60e-01,
-6.197700e-06,2.40e-01,-6.197700e-06,1.16e+00,
-6.195700e-06,1.32e+00,-6.195700e-06,1.36e+00,
-6.193700e-06,5.60e-01,-6.193700e-06,4.40e-01,
-6.191700e-06,-9.60e-01,-6.191700e-06,-2.40e-01,
-6.189700e-06,-1.20e+00,-6.189700e-06,1.60e-01,
-6.187700e-06,2.40e-01,-6.187700e-06,1.16e+00,
-6.185700e-06,1.28e+00,-6.185700e-06,1.36e+00,
-6.183700e-06,5.60e-01,-6.183700e-06,4.40e-01,
-6.181700e-06,-9.60e-01,-6.181700e-06,-2.40e-01,
-6.179700e-06,-1.16e+00,-6.179700e-06,1.60e-01,
-6.177700e-06,2.40e-01,-6.177700e-06,1.16e+00,
-6.175700e-06,1.32e+00,-6.175700e-06,1.36e+00,
-6.173700e-06,6.00e-01,-6.173700e-06,4.40e-01,
-6.171700e-06,-9.60e-01,-6.171700e-06,-2.40e-01,
-6.169700e-06,-1.16e+00,-6.169700e-06,1.60e-01,
-6.167700e-06,2.40e-01,-6.167700e-06,1.16e+00,
-6.165700e-06,1.32e+00,-6.165700e-06,1.36e+00,
-6.163700e-06,6.00e-01,-6.163700e-06,4.40e-01,
-6.161700e-06,-9.60e-01,-6.161700e-06,-2.40e-01,
-6.159700e-06,-1.20e+00,-6.159700e-06,1.60e-01,
-6.157700e-06,2.40e-01,-6.157700e-06,1.16e+00,
-6.155700e-06,1.32e+00,-6.155700e-06,1.36e+00,
-6.153700e-06,5.60e-01,-6.153700e-06,4.40e-01,
-6.151700e-06,-9.60e-01,-6.151700e-06,-2.40e-01,
-6.149700e-06,-1.16e+00,-6.149700e-06,1.60e-01,
-6.147700e-06,2.40e-01,-6.147700e-06,1.16e+00,
-6.145700e-06,1.32e+00,-6.145700e-06,1.36e+00,
-6.143700e-06,6.00e-01,-6.143700e-06,4.40e-01,
-6.141700e-06,-9.60e-01,-6.141700e-06,-2.40e-01,
-6.139700e-06,-1.16e+00,-6.139700e-06,1.60e-01,
-6.137700e-06,2.40e-01,-6.137700e-06,1.16e+00,
-6.135700e-06,1.32e+00,-6.135700e-06,1.36e+00,
-6.133700e-06,5.60e-01,-6.133700e-06,4.40e-01,
-6.131700e-06,-9.60e-01,-6.131700e-06,-2.40e-01,
-6.129700e-06,-1.20e+00,-6.129700e-06,1.60e-01,
-6.127700e-06,2.40e-01,-6.127700e-06,1.16e+00,
-6.125700e-06,1.28e+00,-6.125700e-06,1.36e+00,
-6.123700e-06,5.60e-01,-6.123700e-06,4.40e-01,
-6.121700e-06,-9.60e-01,-6.121700e-06,-2.40e-01,
-6.119700e-06,-1.20e+00,-6.119700e-06,1.60e-01,
-6.117700e-06,2.40e-01,-6.117700e-06,1.16e+00,
-6.115700e-06,1.32e+00,-6.115700e-06,1.36e+00,
-6.113700e-06,6.00e-01,-6.113700e-06,4.40e-01,
-6.111700e-06,-9.60e-01,-6.111700e-06,-2.40e-01,
-6.109700e-06,-1.16e+00,-6.109700e-06,1.60e-01,
-6.107700e-06,2.40e-01,-6.107700e-06,1.16e+00,
-6.105700e-06,1.28e+00,-6.105700e-06,1.36e+00,
-6.103700e-06,6.00e-01,-6.103700e-06,4.40e-01,
-6.101700e-06,-9.60e-01,-6.101700e-06,-2.40e-01,
-6.099700e-06,-1.20e+00,-6.099700e-06,1.60e-01,
-6.097700e-06,2.40e-01,-6.097700e-06,1.16e+00,
-6.095700e-06,1.32e+00,-6.095700e-06,1.36e+00,
-6.093700e-06,5.60e-01,-6.093700e-06,4.40e-01,
-6.091700e-06,-9.60e-01,-6.091700e-06,-2.40e-01,
-6.089700e-06,-1.16e+00,-6.089700e-06,1.60e-01,
-6.087700e-06,2.40e-01,-6.087700e-06,1.16e+00,
-6.085700e-06,1.32e+00,-6.085700e-06,1.36e+00,
-6.083700e-06,6.00e-01,-6.083700e-06,4.00e-01,
-6.081700e-06,-9.60e-01,-6.081700e-06,-2.40e-01,
-6.079700e-06,-1.20e+00,-6.079700e-06,1.60e-01,
-6.077700e-06,2.00e-01,-6.077700e-06,1.16e+00,
-6.075700e-06,1.32e+00,-6.075700e-06,1.36e+00,
-6.073700e-06,5.60e-01,-6.073700e-06,4.40e-01,
-6.071700e-06,-9.60e-01,-6.071700e-06,-2.40e-01,
-6.069700e-06,-1.16e+00,-6.069700e-06,1.60e-01,
-6.067700e-06,2.40e-01,-6.067700e-06,1.16e+00,
-6.065700e-06,1.32e+00,-6.065700e-06,1.36e+00,
-6.063700e-06,5.60e-01,-6.063700e-06,4.40e-01,
-6.061700e-06,-9.60e-01,-6.061700e-06,-2.40e-01,
-6.059700e-06,-1.16e+00,-6.059700e-06,1.60e-01,
-6.057700e-06,2.40e-01,-6.057700e-06,1.16e+00,
-6.055700e-06,1.32e+00,-6.055700e-06,1.36e+00,
-6.053700e-06,6.00e-01,-6.053700e-06,4.40e-01,
-6.051700e-06,-9.60e-01,-6.051700e-06,-2.40e-01,
-6.049700e-06,-1.16e+00,-6.049700e-06,1.60e-01,
-6.047700e-06,2.40e-01,-6.047700e-06,1.16e+00,
-6.045700e-06,1.28e+00,-6.045700e-06,1.36e+00,
-6.043700e-06,5.60e-01,-6.043700e-06,4.40e-01,
-6.041700e-06,-9.60e-01,-6.041700e-06,-2.40e-01,
-6.039700e-06,-1.16e+00,-6.039700e-06,1.60e-01,
-6.037700e-06,2.40e-01,-6.037700e-06,1.16e+00,
-6.035700e-06,1.32e+00,-6.035700e-06,1.36e+00,
-6.033700e-06,5.60e-01,-6.033700e-06,4.40e-01,
-6.031700e-06,-9.60e-01,-6.031700e-06,-2.40e-01,
-6.029700e-06,-1.16e+00,-6.029700e-06,1.60e-01,
-6.027700e-06,2.40e-01,-6.027700e-06,1.16e+00,
-6.025700e-06,1.28e+00,-6.025700e-06,1.36e+00,
-6.023700e-06,5.60e-01,-6.023700e-06,4.00e-01,
-6.021700e-06,-1.00e+00,-6.021700e-06,-2.40e-01,
-6.019700e-06,-1.16e+00,-6.019700e-06,1.60e-01,
-6.017700e-06,2.40e-01,-6.017700e-06,1.16e+00,
-6.015700e-06,1.32e+00,-6.015700e-06,1.36e+00,
-6.013700e-06,5.60e-01,-6.013700e-06,4.00e-01,
-6.011700e-06,-1.00e+00,-6.011700e-06,-2.40e-01,
-6.009700e-06,-1.16e+00,-6.009700e-06,2.00e-01,
-6.007700e-06,2.40e-01,-6.007700e-06,1.16e+00,
-6.005700e-06,1.32e+00,-6.005700e-06,1.36e+00,
-6.003700e-06,5.60e-01,-6.003700e-06,4.00e-01,
-6.001700e-06,-1.00e+00,-6.001700e-06,-2.40e-01,
-5.999700e-06,-1.16e+00,-5.999700e-06,1.60e-01,
-5.997700e-06,2.40e-01,-5.997700e-06,1.16e+00,
-5.995700e-06,1.32e+00,-5.995700e-06,1.36e+00,
-5.993700e-06,5.60e-01,-5.993700e-06,4.00e-01,
-5.991700e-06,-1.00e+00,-5.991700e-06,-2.40e-01,
-5.989700e-06,-1.16e+00,-5.989700e-06,1.60e-01,
-5.987700e-06,2.40e-01,-5.987700e-06,1.16e+00,
-5.985700e-06,1.32e+00,-5.985700e-06,1.36e+00,
-5.983700e-06,5.60e-01,-5.983700e-06,4.00e-01,
-5.981700e-06,-1.00e+00,-5.981700e-06,-2.40e-01,
-5.979700e-06,-1.16e+00,-5.979700e-06,2.00e-01,
-5.977700e-06,2.40e-01,-5.977700e-06,1.16e+00,
-5.975700e-06,1.32e+00,-5.975700e-06,1.36e+00,
-5.973700e-06,5.60e-01,-5.973700e-06,4.00e-01,
-5.971700e-06,-1.00e+00,-5.971700e-06,-2.80e-01,
-5.969700e-06,-1.16e+00,-5.969700e-06,1.60e-01,
-5.967700e-06,2.40e-01,-5.967700e-06,1.16e+00,
